store_id,date,heure,transactions,chiffre_affaires
4,2024-12-26,08:00:00,0.0,0.0
4,2024-12-26,09:00:00,46.0,3214.52
4,2024-12-26,10:00:00,44.0,3191.5
4,2024-12-26,11:00:00,68.0,4329.92
4,2024-12-26,12:00:00,86.0,5976.46
4,2024-12-26,13:00:00,109.0,6665.14
4,2024-12-26,14:00:00,83.0,5334.59
4,2024-12-26,15:00:00,64.0,4352.71
4,2024-12-26,16:00:00,91.0,5808.09
4,2024-12-26,17:00:00,130.0,8689.34
4,2024-12-26,18:00:00,106.0,6981.85
4,2024-12-26,19:00:00,101.0,6237.58
4,2024-12-26,20:00:00,0.0,0.0
4,2024-12-26,21:00:00,0.0,
4,2024-12-26,22:00:00,0.0,0.0
4,2024-12-26,23:00:00,0.0,0.0
5,2024-12-26,00:00:00,0.0,0.0
5,2024-12-26,01:00:00,0.0,0.0
5,2024-12-26,02:00:00,0.0,0.0
5,2024-12-26,03:00:00,0.0,0.0
5,2024-12-26,04:00:00,0.0,0.0
5,2024-12-26,05:00:00,0.0,0.0
5,2024-12-26,06:00:00,0.0,0.0
5,2024-12-26,07:00:00,0.0,0.0
5,2024-12-26,08:00:00,,0.0
5,2024-12-26,09:00:00,28.0,1866.35
5,2024-12-26,10:00:00,48.0,2910.56
5,2024-12-26,11:00:00,64.0,4604.5
5,2024-12-26,12:00:00,75.0,5551.75
5,2024-12-26,13:00:00,82.0,5180.64
5,2024-12-26,14:00:00,56.0,3443.23
5,2024-12-26,15:00:00,45.0,2847.98
5,2024-12-26,16:00:00,72.0,4485.55
5,2024-12-26,17:00:00,52.0,3373.51
5,2024-12-26,18:00:00,67.0,4236.81
5,2024-12-26,19:00:00,61.0,3578.82
5,2024-12-26,20:00:00,0.0,0.0
5,2024-12-26,21:00:00,0.0,0.0
5,2024-12-26,22:00:00,0.0,0.0
5,2024-12-26,23:00:00,0.0,0.0
6,2024-12-26,00:00:00,0.0,0.0
6,2024-12-26,01:00:00,0.0,0.0
6,2024-12-26,02:00:00,0.0,0.0
6,2024-12-26,03:00:00,0.0,0.0
6,2024-12-26,04:00:00,0.0,0.0
6,2024-12-26,05:00:00,0.0,0.0
6,2024-12-26,06:00:00,0.0,0.0
6,2024-12-26,07h00,0.0,0.0
6,2024-12-26,08:00:00,0.0,0.0
6,2024-12-26,09:00:00,27.0,2045.38
6,2024-12-26,10:00:00,28.0,2281.7
6,2024-12-26,11:00:00,52.0,3483.68
6,2024-12-26,12:00:00,48.0,3078.17
6,2024-12-26,13:00:00,48.0,2957.96
6,2024-12-26,14:00:00,31.0,2160.03
6,2024-12-26,15:00:00,56.0,3529.74
6,2024-12-26,16:00:00,52.0,3667.02
6,2024-12-26,17:00:00,67.0,4220.31
6,2024-12-26,18:00:00,75.0,4996.41
6,2024-12-26,19:00:00,50.0,3134.59
6,2024-12-26,20:00:00,0.0,0.0
6,2024-12-26,21:00:00,0.0,0.0
6,2024-12-26,22:00:00,0.0,0.0
6,2024-12-26,23:00:00,0.0,0.0
7,2024-12-26,00:00:00,0.0,0.0
7,2024-12-26,01:00:00,0.0,0.0
7,2024-12-26,02:00:00,0.0,0.0
7,2024-12-26,03:00:00,0.0,0.0
7,2024-12-26,04:00:00,0.0,0.0
7,2024-12-26,05:00:00,0.0,0.0
7,2024-12-26,06:00:00,0.0,0.0
7,2024-12-26,07:00:00,0.0,0.0
7,2024-12-26,08:00:00,0.0,0.0
7,2024-12-26,09:00:00,33.0,1821.17
7,2024-12-26,10:00:00,35.0,2221.78
7,2024-12-26,11:00:00,47.0,3299.82
7,2024-12-26,12:00:00,53.0,3638.9
7,2024-12-26,13:00:00,57.0,4057.47
7,2024-12-26,14:00:00,40.0,2864.03
7,2024-12-26,15:00:00,56.0,3901.43
7,2024-12-26,16:00:00,69.0,4603.41
7,2024-12-26,17:00:00,66.0,4474.3
7,2024-12-26,18:00:00,116.0,7653.2
7,2024-12-26,19:00:00,80.0,4946.45
7,2024-12-26,20:00:00,0.0,0.0
7,2024-12-26,21:00:00,0.0,0.0
7,2024-12-26,22:00:00,0.0,0.0
7,2024-12-26,23:00:00,0.0,0.0
8,2024-12-26,00:00:00,0.0,0.0
8,2024-12-26,01:00:00,0.0,0.0
8,2024-12-26,02:00:00,0.0,0.0
8,2024-12-26,03:00:00,0.0,0.0
8,2024-12-26,04:00:00,0.0,0.0
,2024-12-26,05:00:00,0.0,0.0
8,2024-12-26,06:00:00,0.0,0.0
8,2024-12-26,07:00:00,0.0,0.0
8,2024-12-26,08:00:00,0.0,0.0
8,2024-12-26,09:00:00,21.0,1075.5
8,2024-12-26,10:00:00,34.0,2074.34
8,2024-12-26,11:00:00,68.0,3979.27
8,2024-12-26,12:00:00,58.0,3511.71
8,2024-12-26,13:00:00,65.0,4386.02
8,2024-12-26,14:00:00,33.0,2071.5
8,2024-12-26,15:00:00,34.0,2536.55
8,2024-12-26,16:00:00,48.0,3263.62
8,2024-12-26,17:00:00,93.0,5970.28
8,2024-12-26,18:00:00,59.0,3753.1
8,2024-12-26,19:00:00,42.0,2784.21
8,2024-12-26,20:00:00,0.0,0.0
8,2024-12-26,21:00:00,0.0,0.0
8,2024-12-26,22:00:00,0.0,0.0
8,2024-12-26,23:00:00,0.0,0.0
9,2024-12-26,00:00:00,0.0,0.0
9,2024-12-26,01:00:00,0.0,0.0
9,2024-12-26,02:00:00,0.0,0.0
9,2024-12-26,03:00:00,0.0,0.0
9,2024-12-26,04:00:00,0.0,0.0
9,2024-12-26,05:00:00,,0.0
9,2024-12-26,06:00:00,0.0,0.0
9,2024-12-26,07:00:00,0.0,0.0
9,2024-12-26,08:00:00,0.0,0.0
9,2024-12-26,09:00:00,25.0,1677.85
9,2024-12-26,10:00:00,37.0,2342.38
9,2024-12-26,11:00:00,43.0,2593.34
9,2024-12-26,12:00:00,83.0,5492.65
9,2024-12-26,13:00:00,117.0,7792.97
9,2024-12-26,14:00:00,71.0,5177.32
9,2024-12-26,15:00:00,40.0,2826.17
9,2024-12-26,16:00:00,-5.0,3806.29
9,2024-12-26,17:00:00,93.0,5699.0
9,2024-12-26,18:00:00,98.0,6168.9
9,2024-12-26,19:00:00,79.0,5387.38
9,2024-12-26,20:00:00,0.0,0.0
9,2024-12-26,21:00:00,0.0,0.0
898,2024-12-26,22:00:00,0.0,0.0
9,2024-12-26,23:00:00,0.0,0.0
10,2024-12-26,00:00:00,0.0,0.0
10,2024-12-26,01:00:00,0.0,0.0
10,2024-12-26,02:00:00,0.0,0.0
10,2024-12-26,03:00:00,0.0,0.0
10,2024-12-26,04:00:00,0.0,0.0
10,2024-12-26,05:00:00,0.0,0.0
10,2024-12-26,06:00:00,0.0,0.0
10,2024-12-26,07:00:00,0.0,0.0
10,2024-12-26,08:00:00,9999.0,0.0
10,2024-12-26,09:00:00,18.0,1057.55
10,2024-12-26,10:00:00,18.0,1044.47
10,2024-12-26,11:00:00,25.0,1938.8
10,2024-12-26,12:00:00,29.0,2027.82
10,2024-12-26,13:00:00,60.0,4052.39
10,2024-12-26,14:00:00,23.0,1715.96
10,2024-12-26,15:00:00,32.0,2163.68
10,2024-12-26,16:00:00,25.0,1514.26
10,2024-12-26,17:00:00,48.0,3294.19
10,2024-12-26,18:00:00,46.0,2825.22
10,2024-12-26,19:00:00,36.0,2419.18
10,2024-12-26,20:00:00,0.0,0.0
10,2024-12-26,21:00:00,0.0,0.0
10,2024-12-26,22:00:00,0.0,0.0
10,2024-12-26,23:00:00,0.0,0.0
1,2024-12-27,00:00:00,0.0,0.0
1,2024-12-27,01:00:00,0.0,0.0
1,2024-12-27,02:00:00,0.0,0.0
1,2024-12-27,03:00:00,0.0,0.0
1,2024-12-27,04:00:00,0.0,0.0
1,2024-12-27,05:00:00,0.0,0.0
1,2024-12-27,06:00:00,0.0,0.0
1,2024-12-27,07:00:00,0.0,0.0
1,2024-12-27,08:00:00,0.0,0.0
1,2024-12-27,09:00:00,55.0,3438.8
1,2024-12-27,10:00:00,132.0,8561.59
1,2024-12-27,11:00:00,109.0,7064.3
1,2024-12-27,12:00:00,157.0,10189.62
1,2024-12-27,13:00:00,234.0,15673.82
1,2024-12-27,14:00:00,109.0,7182.94
1,2024-12-27,15:00:00,143.0,10019.11
1,2024-12-27,16:00:00,150.0,9160.1
1,2024-12-27,17:00:00,145.0,9572.51
1,2024-12-27,18:00:00,124.0,7971.41
1,2024-12-27,19:00:00,124.0,7776.46
1,2024-12-27,20:00:00,0.0,0.0
1,2024-12-27,21:00:00,0.0,0.0
1,2024-12-27,22:00:00,0.0,0.0
1,2024-12-27,23:00:00,0.0,0.0
2,2024-12-27,00:00:00,0.0,0.0
2,2024-12-27,01:00:00,0.0,0.0
2,2024-12-27,02:00:00,0.0,0.0
2,2024-12-27,03:00:00,0.0,0.0
2,2024-12-27,04:00:00,0.0,0.0
2,2024-12-27,05:00:00,0.0,0.0
2,2024-12-27,06:00:00,0.0,0.0
2,2024-12-27,07:00:00,0.0,0.0
2,2024-12-27,08:00:00,0.0,0.0
2,2024-12-27,09:00:00,67.0,4322.32
2,2024-12-27,10:00:00,81.0,4940.29
2,2024-12-27,11:00:00,108.0,7205.42
2,2024-12-27,12:00:00,83.0,5443.38
2,2024-12-27,13:00:00,204.0,13494.76
2,2024-12-27,14:00:00,110.0,6992.75
2,2024-12-27,15:00:00,141.0,9671.49
2,2024-12-27,16:00:00,103.0,6130.94
2,2024-12-27,17:00:00,147.0,9700.33
2,2024-12-27,18:00:00,146.0,9132.14
2,2024-12-27,19:00:00,141.0,8740.25
2,2024-12-27,20:00:00,0.0,0.0
2,2024-12-27,21:00:00,0.0,0.0
2,2024-12-27,22:00:00,0.0,0.0
2,2024-12-27,23:00:00,0.0,0.0
3,2024-12-27,00:00:00,0.0,0.0
3,2024-12-27,01:00:00,0.0,0.0
3,2024-12-27,02:00:00,0.0,0.0
3,2024-12-27,03:00:00,0.0,0.0
3,2024-12-27,04:00:00,0.0,0.0
3,2024-12-27,05:00:00,0.0,0.0
3,2024-12-27,06:00:00,0.0,0.0
3,2024-12-27,07:00:00,0.0,0.0
3,2024-12-27,08:00:00,0.0,0.0
3,2024-12-27,09:00:00,48.0,3179.72
3,2024-12-27,10:00:00,99.0,6474.54
3,2024-12-27,11:00:00,93.0,6250.87
3,2024-12-27,12:00:00,114.0,7094.15
3,2024-12-27,13:00:00,156.0,10161.09
3,2024-12-27,14:00:00,71.0,4205.32
3,2024-12-27,15h00,76.0,4763.19
3,2024-12-27,16:00:00,83.0,5673.03
3,2024-12-27,17:00:00,106.0,6695.86
3,2024-12-27,18:00:00,152.0,10107.21
3,2024-12-27,19:00:00,127.0,7778.14
3,2024-12-27,20:00:00,0.0,0.0
3,2024-12-27,21:00:00,0.0,0.0
3,2024-12-27,22:00:00,0.0,0.0
3,2024-12-27,23:00:00,0.0,0.0
4,2024-12-27,00:00:00,0.0,0.0
4,2024-12-27,01:00:00,0.0,0.0
4,2024-12-27,02:00:00,0.0,0.0
4,2024-12-27,03:00:00,0.0,0.0
4,2024-12-27,04:00:00,0.0,0.0
4,2024-12-27,05:00:00,0.0,0.0
4,2024-12-27,06:00:00,0.0,0.0
4,2024-12-27,07:00:00,0.0,0.0
4,2024-12-27,08:00:00,0.0,0.0
4,2024-12-27,09:00:00,29.0,1941.18
4,2024-12-27,10:00:00,61.0,4036.26
4,2024-12-27,11:00:00,58.0,3641.42
4,2024-12-27,12:00:00,68.0,-100.0
4,2024-12-27,13:00:00,125.0,8219.94
4,2024-12-27,14:00:00,77.0,5323.15
4,2024-12-27,15:00:00,96.0,5916.25
4,2024-12-27,16:00:00,99.0,6475.41
4,2024-12-27,17:00:00,151.0,9411.25
4,2024-12-27,18:00:00,111.0,6879.12
4,2024-12-27,19:00:00,126.0,8486.05
4,2024-12-27,20:00:00,0.0,0.0
4,2024-12-27,21:00:00,0.0,0.0
4,2024-12-27,22:00:00,0.0,0.0
4,2024-12-27,23:00:00,0.0,-100.0
5,2024-12-27,00:00:00,0.0,0.0
5,2024-12-27,01:00:00,0.0,0.0
5,2024-12-27,02:00:00,0.0,0.0
5,2024-12-27,03:00:00,0.0,0.0
5,2024-12-27,04:00:00,0.0,0.0
5,2024-12-27,05:00:00,0.0,0.0
5,2024-12-27,06:00:00,0.0,0.0
5,2024-12-27,07:00:00,0.0,0.0
5,2024-12-27,08:00:00,0.0,0.0
5,2024-12-27,09:00:00,23.0,1551.98
5,2024-12-27,10:00:00,39.0,3049.49
5,2024-12-27,11:00:00,79.0,5023.97
5,2024-12-27,12:00:00,82.0,5159.16
5,2024-12-27,13:00:00,-5.0,5607.34
5,2024-12-27,14:00:00,45.0,3012.28
5,2024-12-27,15:00:00,69.0,3964.13
5,2024-12-27,16:00:00,53.0,3331.82
5,2024-12-27,17:00:00,88.0,5563.26
5,2024-12-27,18:00:00,113.0,7623.03
5,2024-12-27,19:00:00,52.0,3797.9
5,2024-12-27,20:00:00,0.0,0.0
5,2024-12-27,21:00:00,0.0,0.0
5,2024-12-27,22:00:00,0.0,0.0
5,2024-12-27,23:00:00,0.0,0.0
6,2024-12-27,00:00:00,0.0,0.0
6,2024-12-27,01:00:00,0.0,0.0
6,2024-12-27,02:00:00,0.0,0.0
6,2024-12-27,03:00:00,0.0,0.0
6,2024-12-27,04:00:00,0.0,0.0
6,2024-12-27,05:00:00,0.0,0.0
6,2024-12-27,06:00:00,0.0,0.0
6,2024-12-27,07:00:00,0.0,0.0
6,2024-12-27,08:00:00,0.0,0.0
6,2024-12-27,09:00:00,30.0,1944.1
6,2024-12-27,10:00:00,39.0,2989.82
6,2024-12-27,11:00:00,54.0,3498.04
6,2024-12-27,12:00:00,49.0,3171.24
6,2024-12-27,13:00:00,106.0,6991.68
6,2024-12-27,14:00:00,51.0,3438.56
6,2024-12-27,15:00:00,9999.0,4534.32
6,2024-12-27,16:00:00,82.0,5563.27
6,2024-12-27,17:00:00,67.0,3969.04
6,2024-12-27,18:00:00,81.0,5128.66
6,2024-12-27,19:00:00,80.0,5457.65
6,2024-12-27,20:00:00,0.0,0.0
6,2024-12-27,21:00:00,0.0,0.0
6,2024-12-27,22:00:00,0.0,0.0
6,2024-12-27,23:00:00,0.0,0.0
7,2024-12-27,00:00:00,0.0,0.0
7,2024-12-27,01:00:00,0.0,0.0
7,2024-12-27,02:00:00,0.0,0.0
7,2024-12-27,03:00:00,0.0,0.0
7,2024-12-27,04:00:00,0.0,0.0
7,2024-12-27,05:00:00,0.0,0.0
7,2024-12-27,06:00:00,0.0,0.0
7,2024-12-27,07:00:00,0.0,0.0
7,2024-12-27,08:00:00,0.0,0.0
7,2024-12-27,09:00:00,42.0,2763.3
7,2024-12-27,10:00:00,71.0,4416.66
7,2024-12-27,11:00:00,85.0,5455.97
7,2024-12-27,12:00:00,67.0,4147.33
7,2024-12-27,13:00:00,140.0,8930.46
7,2024-12-27,14:00:00,53.0,2962.34
7,2024-12-27,15:00:00,73.0,4846.13
7,2024-12-27,16:00:00,50.0,3527.06
7,2024-12-27,17:00:00,138.0,8480.33
7,2024-12-27,18:00:00,,6232.97
7,2024-12-27,19:00:00,72.0,4527.44
7,2024-12-27,20:00:00,0.0,0.0
7,2024-12-27,21:00:00,0.0,0.0
7,2024-12-27,22:00:00,0.0,0.0
7,2024-12-27,23:00:00,0.0,0.0
8,2024-12-27,00:00:00,0.0,0.0
8,2024-12-27,01:00:00,0.0,0.0
8,2024-12-27,02:00:00,0.0,0.0
8,2024-12-27,03:00:00,0.0,0.0
8,2024-12-27,04:00:00,0.0,0.0
8,2024-12-27,0500,0.0,0.0
8,2024-12-27,06:00:00,0.0,0.0
8,2024-12-27,07:00:00,0.0,0.0
8,2024-12-27,08:00:00,0.0,0.0
8,2024-12-27,09:00:00,28.0,1828.97
8,2024-12-27,10:00:00,50.0,3323.41
8,2024-12-27,11:00:00,47.0,2928.79
8,2024-12-27,12:00:00,93.0,6234.12
8,2024-12-27,13:00:00,55.0,3801.22
8,2024-12-27,14:00:00,46.0,3144.68
8,2024-12-27,15:00:00,50.0,3051.85
8,2024-12-27,16:00:00,72.0,4771.54
8,2024-12-27,17:00:00,84.0,999999.99
8,2024-12-27,18:00:00,109.0,7032.76
8,2024-12-27,19:00:00,48.0,3040.74
8,2024-12-27,20:00:00,0.0,0.0
8,2024-12-27,21:00:00,0.0,0.0
8,2024-12-27,22:00:00,0.0,0.0
8,2024-12-27,23:00:00,0.0,0.0
9,2024-12-27,00:00:00,0.0,999999.99
9,2024-12-27,01:00:00,0.0,0.0
9,2024-12-27,02:00:00,0.0,0.0
9,2024-12-27,03:00:00,0.0,0.0
9,2024-12-27,04:00:00,0.0,0.0
9,2024-12-27,05:00:00,0.0,0.0
9,2024-12-27,06:00:00,0.0,0.0
9,2024-12-27,07:00:00,0.0,0.0
898,2024-12-27,08:00:00,0.0,0.0
9,2024-12-27,09:00:00,45.0,3022.37
941,2024-12-27,10:00:00,32.0,2039.31
9,2024-12-27,11:00:00,84.0,5553.71
9,2024-12-27,12h00,-5.0,4603.98
9,2024-12-27,13:00:00,68.0,4435.58
9,2024-12-27,1400,53.0,3237.25
9,2024-12-27,15:00:00,52.0,3274.25
9,2024-12-27,16:00:00,61.0,3706.96
9,2024-12-27,17:00:00,101.0,6609.68
9,2024-12-27,18:00:00,118.0,7093.97
9,2024-12-27,19:00:00,78.0,4986.11
9,2024-12-27,20:00:00,0.0,0.0
9,2024-12-27,21:00:00,0.0,0.0
9,2024-12-27,22:00:00,0.0,0.0
9,2024-12-27,23:00:00,0.0,0.0
10,2024-12-27,00:00:00,0.0,0.0
10,2024-12-27,01:00:00,0.0,0.0
10,2024-12-27,02:00:00,0.0,0.0
10,2024-12-27,03:00:00,0.0,0.0
10,2024-12-27,04:00:00,0.0,0.0
10,2024-12-27,05:00:00,0.0,0.0
10,2024-12-27,06:00:00,0.0,0.0
10,2024-12-27,07:00:00,0.0,0.0
10,2024-12-27,08:00:00,0.0,0.0
10,2024-12-27,09:00:00,16.0,909.86
10,2024-12-27,10:00:00,19.0,1334.06
10,2024-12-27,11:00:00,33.0,2377.48
10,2024-12-27,12:00:00,35.0,2353.96
10,2024-12-27,13:00:00,80.0,5693.46
10,2024-12-27,14:00:00,35.0,2463.67
10,2024-12-27,15:00:00,33.0,2022.33
10,2024-12-27,16:00:00,49.0,2996.32
10,2024-12-27,17:00:00,76.0,4827.47
10,2024-12-27,18:00:00,65.0,4330.0
10,2024-12-27,19:00:00,39.0,2326.4
10,2024-12-27,20:00:00,0.0,0.0
10,2024-12-27,21:00:00,0.0,0.0
10,2024-12-27,22:00:00,0.0,0.0
10,2024-12-27,23:00:00,0.0,0.0
1,2024-12-30,00:00:00,0.0,0.0
1,2024-12-30,01:00:00,0.0,0.0
1,2024-12-30,02:00:00,0.0,0.0
1,2024-12-30,03:00:00,0.0,0.0
1,2024-12-30,04:00:00,0.0,0.0
1,2024-12-30,05:00:00,0.0,0.0
1,2024-12-30,06:00:00,0.0,0.0
1,2024-12-30,07:00:00,0.0,0.0
1,2024-12-30,08:00:00,0.0,0.0
1,2024-12-30,09:00:00,55.0,3509.29
1,2024-12-30,10:00:00,77.0,4494.83
1,2024-12-30,11:00:00,133.0,8642.22
1,2024-12-30,12:00:00,79.0,5594.91
1,2024-12-30,13:00:00,115.0,7700.28
1,2024-12-30,14:00:00,58.0,3829.64
1,2024-12-30,15:00:00,105.0,6903.13
1,2024-12-30,16:00:00,106.0,6718.82
1,2024-12-30,17:00:00,97.0,6219.25
1,2024-12-30,18:00:00,188.0,12165.9
1,2024-12-30,19:00:00,116.0,7631.12
1,2024-12-30,20:00:00,0.0,0.0
1,2024-12-30,21:00:00,0.0,0.0
1,2024-12-30,22:00:00,0.0,0.0
1,2024-12-30,23:00:00,0.0,0.0
2,2024-12-30,00:00:00,0.0,0.0
2,2024-12-30,01:00:00,0.0,0.0
2,2024-12-30,02:00:00,0.0,0.0
2,2024-12-30,03:00:00,0.0,0.0
2,2024-12-30,04:00:00,0.0,0.0
2,2024-12-30,05:00:00,0.0,0.0
2,2024-12-30,06:00:00,0.0,0.0
2,2024-12-30,07:00:00,0.0,0.0
2,2024-12-30,08:00:00,0.0,0.0
2,2024-12-30,09:00:00,34.0,2094.83
2,2024-12-30,10:00:00,35.0,2013.89
2,2024-12-30,11:00:00,74.0,4369.85
2,2024-12-30,12:00:00,67.0,4716.77
2,2024-12-30,13:00:00,106.0,7104.45
2,2024-12-30,14:00:00,88.0,4918.49
2,2024-12-30,15:00:00,77.0,5007.28
2,2024-12-30,16:00:00,79.0,4691.46
2,2024-12-30,17:00:00,78.0,5141.11
2,2024-12-30,18:00:00,118.0,8458.8
2,2024-12-30,19:00:00,50.0,2959.94
2,2024-12-30,20:00:00,0.0,0.0
2,2024-12-30,21:00:00,0.0,0.0
2,2024-12-30,22:00:00,0.0,0.0
2,2024-12-30,23:00:00,0.0,0.0
3,2024-12-30,00:00:00,0.0,0.0
3,2024-12-30,01:00:00,0.0,0.0
3,2024-12-30,02:00:00,0.0,0.0
3,2024-12-30,03:00:00,0.0,0.0
3,2024-12-30,04:00:00,0.0,0.0
3,2024-12-30,05:00:00,0.0,0.0
3,2024-12-30,06:00:00,0.0,0.0
898,2024-12-30,07:00:00,0.0,0.0
3,2024-12-30,08:00:00,0.0,0.0
3,2024-12-30,09:00:00,36.0,2323.21
3,2024-12-30,10:00:00,77.0,5131.66
3,2024-12-30,11:00:00,86.0,5668.38
3,2024-12-30,12:00:00,117.0,7773.86
3,2024-12-30,13:00:00,116.0,8133.94
3,2024-12-30,14:00:00,86.0,4925.67
3,2024-12-30,15:00:00,91.0,5718.12
3,2024-12-30,16:00:00,43.0,3048.64
3,2024-12-30,17:00:00,119.0,7512.32
3,2024-12-30,18:00:00,85.0,5522.64
3,2024-12-30,19:00:00,78.0,5065.04
3,2024-12-30,20:00:00,0.0,0.0
3,2024-12-30,21:00:00,0.0,0.0
3,2024-12-30,22:00:00,0.0,0.0
3,2024-12-30,23:00:00,0.0,0.0
4,2024-12-30,00:00:00,0.0,0.0
4,2024-12-30,01:00:00,0.0,0.0
4,2024-12-30,02:00:00,0.0,0.0
4,2024-12-30,03:00:00,0.0,0.0
4,2024-12-30,04:00:00,0.0,0.0
4,2024-12-30,05:00:00,0.0,0.0
4,2024-12-30,06:00:00,0.0,0.0
4,2024-12-30,07:00:00,0.0,0.0
4,2024-12-30,08:00:00,0.0,0.0
4,2024-12-30,09:00:00,25.0,1641.06
4,2024-12-30,10:00:00,51.0,3345.9
4,2024-12-30,11:00:00,41.0,2522.23
4,2024-12-30,12:00:00,61.0,3753.87
4,2024-12-30,13:00:00,71.0,4353.6
4,2024-12-30,14:00:00,60.0,3876.75
4,2024-12-30,15:00:00,39.0,2239.81
4,2024-12-30,16:00:00,57.0,3870.91
4,2024-12-30,17:00:00,73.0,4596.47
4,2024-12-30,18:00:00,98.0,6441.52
4,2024-12-30,19:00:00,81.0,5627.54
4,2024-12-30,20:00:00,0.0,0.0
4,2024-12-30,21:00:00,0.0,0.0
4,2024-12-30,22:00:00,0.0,0.0
4,2024-12-30,23:00:00,0.0,0.0
5,2024-12-30,00:00:00,0.0,0.0
5,2024-12-30,01:00:00,0.0,0.0
5,2024-12-30,02:00:00,0.0,0.0
5,2024-12-30,03:00:00,0.0,0.0
5,2024-12-30,04:00:00,0.0,0.0
5,2024-12-30,05:00:00,0.0,0.0
5,2024-12-30,06:00:00,0.0,0.0
5,2024-12-30,07:00:00,0.0,0.0
5,2024-12-30,08:00:00,0.0,0.0
5,2024-12-30,09:00:00,17.0,928.42
5,2024-12-30,10:00:00,39.0,2905.11
5,2024-12-30,11:00:00,49.0,3267.13
5,2024-12-30,12:00:00,37.0,2538.33
5,2024-12-30,13:00:00,83.0,5278.6
5,2024-12-30,14:00:00,46.0,2878.1
5,2024-12-30,15:00:00,48.0,2973.27
5,2024-12-30,16:00:00,35.0,2408.92
5,2024-12-30,17:00:00,57.0,3381.02
5,2024-12-30,18:00:00,47.0,3250.81
5,2024-12-30,19:00:00,40.0,2615.67
5,2024-12-30,20:00:00,0.0,0.0
5,2024-12-30,21:00:00,0.0,0.0
5,2024-12-30,22:00:00,0.0,0.0
5,2024-12-30,23:00:00,0.0,0.0
6,2024-12-30,00:00:00,0.0,0.0
6,30/12/2024,01:00:00,0.0,0.0
6,2024-12-30,02:00:00,0.0,0.0
6,2024-12-30,03:00:00,0.0,0.0
6,2024-12-30,04:00:00,0.0,0.0
6,2024-12-30,05:00:00,0.0,0.0
6,2024-12-30,06:00:00,0.0,0.0
6,2024-12-30,07:00:00,0.0,0.0
6,2024-12-30,08:00:00,0.0,0.0
6,2024-12-30,09:00:00,15.0,936.96
6,2024-12-30,10:00:00,24.0,1699.11
6,2024-12-30,11:00:00,43.0,2468.37
6,2024-12-30,12:00:00,28.0,1947.88
6,2024-12-30,13:00:00,48.0,3148.61
6,2024-12-30,14:00:00,30.0,2098.77
6,2024-12-30,15:00:00,28.0,1864.85
6,2024-12-30,16:00:00,31.0,2104.22
6,2024-12-30,17:00:00,41.0,2556.37
6,2024-12-30,18:00:00,49.0,3121.9
6,2024-12-30,19:00:00,30.0,2090.14
6,2024-12-30,20:00:00,0.0,0.0
6,2024-12-30,21:00:00,0.0,0.0
6,2024-12-30,22h00,0.0,0.0
6,2024-12-30,23:00:00,0.0,0.0
7,2024-12-30,00:00:00,0.0,0.0
7,2024-12-30,01:00:00,0.0,0.0
7,2024-12-30,02:00:00,0.0,0.0
7,2024-12-30,03:00:00,0.0,0.0
7,2024-12-30,04:00:00,0.0,0.0
7,2024-12-30,05:00:00,0.0,0.0
7,2024-12-30,06:00:00,0.0,0.0
7,2024-12-30,07:00:00,0.0,0.0
7,2024-12-30,08:00:00,0.0,0.0
7,2024-12-30,09:00:00,15.0,987.73
7,2024-12-30,10:00:00,55.0,3928.49
7,2024-12-30,11:00:00,46.0,2531.75
7,2024-12-30,12:00:00,75.0,4858.92
7,2024-12-30,13:00:00,74.0,5189.12
7,2024-12-30,14:00:00,41.0,2596.35
7,2024-12-30,15:00:00,63.0,3919.05
7,2024-12-30,16:00:00,61.0,3789.16
7,2024-12-30,17:00:00,69.0,4044.03
7,2024-12-30,18:00:00,109.0,6972.84
941,2024-12-30,19:00:00,41.0,2933.31
7,2024-12-30,20:00:00,0.0,0.0
7,2024-12-30,21:00:00,0.0,0.0
7,2024-12-30,22:00:00,0.0,0.0
7,2024-12-30,23:00:00,0.0,0.0
8,2024-12-30,00:00:00,0.0,0.0
8,2024-12-30,01:00:00,0.0,0.0
8,2024-12-30,02:00:00,0.0,0.0
8,2024-12-30,03:00:00,0.0,0.0
8,2024-12-30,04:00:00,0.0,0.0
8,2024-12-30,05:00:00,0.0,0.0
8,2024-12-30,06:00:00,0.0,0.0
8,2024-12-30,07:00:00,0.0,0.0
8,2024-12-30,08:00:00,0.0,0.0
8,2024-12-30,09:00:00,15.0,1026.96
8,2024-12-30,10:00:00,33.0,2354.7
8,2024-12-30,11:00:00,31.0,2000.49
8,2024-12-30,12:00:00,26.0,1701.77
8,2024-12-30,13:00:00,36.0,2096.07
8,2024-12-30,14:00:00,36.0,1961.17
8,2024-12-30,15:00:00,28.0,1751.26
8,2024-12-30,16:00:00,29.0,2051.44
8,2024-12-30,17:00:00,77.0,5306.39
8,2024-12-30,1800,36.0,2244.91
8,2024-12-30,19:00:00,35.0,2336.6
8,2024-12-30,20:00:00,0.0,0.0
8,2024-12-30,21:00:00,0.0,0.0
8,2024-12-30,22:00:00,0.0,0.0
8,2024-12-30,23:00:00,0.0,0.0
9,2024-12-30,00:00:00,0.0,0.0
9,2024-12-30,01:00:00,0.0,0.0
9,2024-12-30,02:00:00,0.0,0.0
9,2024-12-30,03:00:00,0.0,0.0
